中文名,英文名,等级,等级内序号,海克斯名称
明烛,Milio,白银,12,帽上加帽
明烛,Milio,白银,13,速度恶魔
明烛,Milio,白银,14,双生火焰
明烛,Milio,白银,15,霸符兄弟
明烛,Milio,白银,16,冰霜 幽灵
明烛,Milio,白银,17,炼狱龙魂
明烛,Milio,白银,18,点亮他们！
明烛,Milio,白银,19,家园卫士
明烛,Milio,白银,20,自我毁灭
明烛,Milio,白银,21,练腿日
明烛,Milio,白银,22,升级：中娅
明烛,Milio,白银,23,坚若磐石
明烛,Milio,白银,24,逃跑计划
明烛,Milio,白银,25,海克斯科技龙魂
明烛,Milio,白银,26,砸开那颗蛋
明烛,Milio,白银,27,狂热者
赏金猎人,MissFortune,棱彩,1,炼狱导管
赏金猎人,MissFortune,棱彩,2,珠光护手
赏金猎人,MissFortune,棱彩,3,踢踏舞
赏金猎人,MissFortune,棱彩,4,最万用的瞄准镜
赏金猎人,MissFortune,棱彩,5,巨人杀手
赏金猎人,MissFortune,棱彩,6,连拨击锤
赏金猎人,MissFortune,棱彩,7,尤里卡
赏金猎人,MissFortune,棱彩,8,物法皆修
赏金猎人,MissFortune,棱彩,9,秘术冲拳
赏金猎人,MissFortune,棱彩,10,精准奇才
赏金猎人,MissFortune,棱彩,11,精怪魔法
赏金猎人,MissFortune,棱彩,12,双刀流
赏金猎人,MissFortune,棱彩,13,质变：混沌
赏金猎人,MissFortune,棱彩,14,无限循环往复
赏金猎人,MissFortune,棱彩,15,虚空裂隙
赏金猎人,MissFortune,棱彩,16,你摸不到
赏金猎人,MissFortune,棱彩,17,歌利亚巨人
赏金猎人,MissFortune,棱彩,18,战争交响乐
赏金猎人,MissFortune,棱彩,19,终极刷新
赏金猎人,MissFortune,棱彩,20,亮出你的剑
赏金猎人,MissFortune,棱彩,21,任务：沃格勒特的巫师帽
赏金猎人,MissFortune,棱彩,22,玻璃大炮
赏金猎人,MissFortune,棱彩,23,夺金
赏金猎人,MissFortune,棱彩,24,终极唤醒
赏金猎人,MissFortune,棱彩,25,地狱三头犬
赏金猎人,MissFortune,棱彩,26,当心小蛋糕！
赏金猎人,MissFortune,黄金,1,裁决使
赏金猎人,MissFortune,黄金,2,有始有终
赏金猎人,MissFortune,黄金,3,闪电打击
赏金猎人,MissFortune,黄金,4,更万用的瞄准镜
赏金猎人,MissFortune,黄金,5,穿针引线
赏金猎人,MissFortune,黄金,6,老练狙神
赏金猎人,MissFortune,黄金,7,魔法飞弹
赏金猎人,MissFortune,黄金,8,杀戮时间到了
赏金猎人,MissFortune,黄金,9,质变：棱彩阶
赏金猎人,MissFortune,黄金,10,暴击律动
赏金猎人,MissFortune,黄金,11,升级：无尽之刃
赏金猎人,MissFortune,黄金,12,升级：狂妄
赏金猎人,MissFortune,黄金,13,吸血习性
赏金猎人,MissFortune,黄金,14,暴击飞弹
赏金猎人,MissFortune,黄金,15,缩小引擎
赏金猎人,MissFortune,黄金,16,超凡邪恶
赏金猎人,MissFortune,黄金,17,红包
赏金猎人,MissFortune,黄金,18,祖母的辣椒油
赏金猎人,MissFortune,黄金,19,火上浇油
赏金猎人,MissFortune,黄金,20,关键暴击
赏金猎人,MissFortune,黄金,21,基石法师
赏金猎人,MissFortune,黄金,22,循环往复
赏金猎人,MissFortune,黄金,23,缩小射线
赏金猎人,MissFortune,黄金,24,灵魂虹吸
赏金猎人,MissFortune,黄金,25,易损
赏金猎人,MissFortune,黄金,26,接二连三
赏金猎人,MissFortune,黄金,27,神射法师
赏金猎人,MissFortune,黄金,28,面包和奶酪
赏金猎人,MissFortune,黄金,29,一板一眼
赏金猎人,MissFortune,黄金,30,罪恶快感
赏金猎人,MissFortune,黄金,31,心灵净化
赏金猎人,MissFortune,黄金,32,捐赠
赏金猎人,MissFortune,黄金,33,魄罗爆破手
赏金猎人,MissFortune,黄金,34,双发快射
赏金猎人,MissFortune,黄金,35,虚幻武器
赏金猎人,MissFortune,黄金,36,回力OK镖
赏金猎人,MissFortune,黄金,37,面包和黄油
赏金猎人,MissFortune,黄金,38,溢流
赏金猎人,MissFortune,黄金,39,作弊：我能回城！
赏金猎人,MissFortune,黄金,40,咏叹奏鸣
赏金猎人,MissFortune,黄金,41,升级：耀光
赏金猎人,MissFortune,白银,1,灵巧
赏金猎人,MissFortune,白银,2,冰寒
赏金猎人,MissFortune,白银,3,炼狱龙魂
赏金猎人,MissFortune,白银,4,残暴之力
赏金猎人,MissFortune,白银,5,台风
赏金猎人,MissFortune,白银,6,渴血
赏金猎人,MissFortune,白银,7,升级：收集者
赏金猎人,MissFortune,白银,8,双生火焰
赏金猎人,MissFortune,白银,9,狂热者
赏金猎人,MissFortune,白银,10,大力
赏金猎人,MissFortune,白银,11,点亮他们！
赏金猎人,MissFortune,白银,12,巫师式思考
赏金猎人,MissFortune,白银,13,万用瞄准镜
赏金猎人,MissFortune,白银,14,物理转魔法
赏金猎人,MissFortune,白银,15,魔法转物理
赏金猎人,MissFortune,白银,16,质变：黄金阶
赏金猎人,MissFortune,白银,17,速度恶魔
赏金猎人,MissFortune,白银,18,负重爆气
赏金猎人,MissFortune,白银,19,霸符兄弟
赏金猎人,MissFortune,白银,20,家园卫士
赏金猎人,MissFortune,白银,21,终极不可阻挡
赏金猎人,MissFortune,白银,22,练腿日
赏金猎人,MissFortune,白银,23,火狐
赏金猎人,MissFortune,白银,24,帽上加帽
赏金猎人,MissFortune,白银,25,海克斯科技龙魂
赏金猎人,MissFortune,白银,26,由暴生急
齐天大圣,MonkeyKing,棱彩,1,歌利亚巨人
齐天大圣,MonkeyKing,棱彩,2,秘术冲拳
齐天大圣,MonkeyKing,棱彩,3,最终形态
齐天大圣,MonkeyKing,棱彩,4,无限循环往复
齐天大圣,MonkeyKing,棱彩,5,飞身踢
齐天大圣,MonkeyKing,棱彩,6,利刃华尔兹
齐天大圣,MonkeyKing,棱彩,7,珠光护手
齐天大圣,MonkeyKing,棱彩,8,量子计算
齐天大圣,MonkeyKing,棱彩,9,慢炖
齐天大圣,MonkeyKing,棱彩,10,战争交响乐
齐天大圣,MonkeyKing,棱彩,11,质变：混沌
齐天大圣,MonkeyKing,棱彩,12,小丑学院
齐天大圣,MonkeyKing,棱彩,13,砍伤
齐天大圣,MonkeyKing,棱彩,14,任务：艾卡西亚的陷落
齐天大圣,MonkeyKing,棱彩,15,舞会女王
齐天大圣,MonkeyKing,棱彩,16,扳机炼狱
齐天大圣,MonkeyKing,棱彩,17,你摸不到
齐天大圣,MonkeyKing,棱彩,18,全凭身法
齐天大圣,MonkeyKing,棱彩,19,踢踏舞
齐天大圣,MonkeyKing,棱彩,20,终极刷新
齐天大圣,MonkeyKing,棱彩,21,精怪魔法
齐天大圣,MonkeyKing,棱彩,22,史上最大雪球
齐天大圣,MonkeyKing,棱彩,23,终极唤醒
齐天大圣,MonkeyKing,棱彩,24,神圣雪球
齐天大圣,MonkeyKing,黄金,1,星界躯体
齐天大圣,MonkeyKing,黄金,2,魔鬼之舞
齐天大圣,MonkeyKing,黄金,3,裁决使
齐天大圣,MonkeyKing,黄金,4,坚韧
齐天大圣,MonkeyKing,黄金,5,古式佳酿
齐天大圣,MonkeyKing,黄金,6,穿针引线
齐天大圣,MonkeyKing,黄金,7,任务：钢化你心
齐天大圣,MonkeyKing,黄金,8,质变：棱彩阶
齐天大圣,MonkeyKing,黄金,9,罪恶快感
齐天大圣,MonkeyKing,黄金,10,升级：狂妄
齐天大圣,MonkeyKing,黄金,11,心灵净化
齐天大圣,MonkeyKing,黄金,12,吸血习性
齐天大圣,MonkeyKing,黄金,13,坦克引擎
齐天大圣,MonkeyKing,黄金,14,缩小引擎
齐天大圣,MonkeyKing,黄金,15,吞噬灵魂
齐天大圣,MonkeyKing,黄金,16,尖端发明家
齐天大圣,MonkeyKing,黄金,17,关键暴击
齐天大圣,MonkeyKing,黄金,18,循环往复
齐天大圣,MonkeyKing,黄金,19,灵魂虹吸
齐天大圣,MonkeyKing,黄金,20,面包和黄油
齐天大圣,MonkeyKing,黄金,21,会心治疗
齐天大圣,MonkeyKing,黄金,22,面包和果酱
齐天大圣,MonkeyKing,黄金,23,杀戮时间到了
齐天大圣,MonkeyKing,黄金,24,神圣干预
齐天大圣,MonkeyKing,黄金,25,升级：雪球
齐天大圣,MonkeyKing,黄金,26,升级：无尽之刃
齐天大圣,MonkeyKing,黄金,27,雪球扭蛋机
齐天大圣,MonkeyKing,黄金,28,弹球
齐天大圣,MonkeyKing,黄金,29,捐赠
齐天大圣,MonkeyKing,黄金,30,红包
齐天大圣,MonkeyKing,黄金,31,最终都市列车
齐天大圣,MonkeyKing,黄金,32,生机迸发
齐天大圣,MonkeyKing,黄金,33,咏叹奏鸣
齐天大圣,MonkeyKing,黄金,34,升级：耀光
齐天大圣,MonkeyKing,黄金,35,黎明使者的坚决
齐天大圣,MonkeyKing,黄金,36,虚幻武器
齐天大圣,MonkeyKing,黄金,37,有始有终
齐天大圣,MonkeyKing,黄金,38,回力OK镖
齐天大圣,MonkeyKing,黄金,39,狂徒豪气
齐天大圣,MonkeyKing,黄金,40,无休回复
齐天大圣,MonkeyKing,黄金,41,更万用的瞄准镜
齐天大圣,MonkeyKing,黄金,42,易损
齐天大圣,MonkeyKing,黄金,43,不动如山
齐天大圣,MonkeyKing,黄金,44,面包和奶酪
齐天大圣,MonkeyKing,黄金,45,作弊：我能回城！
齐天大圣,MonkeyKing,黄金,46,夜狩
齐天大圣,MonkeyKing,黄金,47,魄罗爆破手
齐天大圣,MonkeyKing,白银,1,残暴之力
齐天大圣,MonkeyKing,白银,2,自我毁灭
齐天大圣,MonkeyKing,白银,3,扇巴掌
齐天大圣,MonkeyKing,白银,4,渴血
齐天大圣,MonkeyKing,白银,5,重量级打击手
齐天大圣,MonkeyKing,白银,6,负重爆气
齐天大圣,MonkeyKing,白银,7,大力
齐天大圣,MonkeyKing,白银,8,俯冲轰炸
齐天大圣,MonkeyKing,白银,9,侵蚀
齐天大圣,MonkeyKing,白银,10,冰霜 幽灵
齐天大圣,MonkeyKing,白银,11,炼狱龙魂
齐天大圣,MonkeyKing,白银,12,终极不可阻挡
齐天大圣,MonkeyKing,白银,13,魔法转物理
齐天大圣,MonkeyKing,白银,14,旋转至胜
齐天大圣,MonkeyKing,白银,15,质变：黄金阶
齐天大圣,MonkeyKing,白银,16,升级：献祭
齐天大圣,MonkeyKing,白银,17,速度恶魔
齐天大圣,MonkeyKing,白银,18,山脉龙魂
齐天大圣,MonkeyKing,白银,19,海洋龙魂
齐天大圣,MonkeyKing,白银,20,暗影疾奔
齐天大圣,MonkeyKing,白银,21,练腿日
齐天大圣,MonkeyKing,白银,22,快中求稳
齐天大圣,MonkeyKing,白银,23,刃下生风
齐天大圣,MonkeyKing,白银,24,升级：收集者
齐天大圣,MonkeyKing,白银,25,逃跑计划
铁铠冥魂,Mordekaiser,棱彩,1,死亡之环
铁铠冥魂,Mordekaiser,棱彩,2,歌利亚巨人
铁铠冥魂,Mordekaiser,棱彩,3,炼狱导管
铁铠冥魂,Mordekaiser,棱彩,4,慢炖
铁铠冥魂,Mordekaiser,棱彩,5,最终形态
铁铠冥魂,Mordekaiser,棱彩,6,无限循环往复
铁铠冥魂,Mordekaiser,棱彩,7,尤里卡
铁铠冥魂,Mordekaiser,棱彩,8,珠光护手
铁铠冥魂,Mordekaiser,棱彩,9,踢踏舞
铁铠冥魂,Mordekaiser,棱彩,10,质变：混沌
铁铠冥魂,Mordekaiser,棱彩,11,蛋白粉奶昔
铁铠冥魂,Mordekaiser,棱彩,12,不祥契约
铁铠冥魂,Mordekaiser,棱彩,13,任务：艾卡西亚的陷落
铁铠冥魂,Mordekaiser,棱彩,14,飞身踢
铁铠冥魂,Mordekaiser,棱彩,15,巨像的勇气
铁铠冥魂,Mordekaiser,棱彩,16,量子计算
铁铠冥魂,Mordekaiser,棱彩,17,终极刷新
铁铠冥魂,Mordekaiser,棱彩,18,风语者的祝福
铁铠冥魂,Mordekaiser,棱彩,19,任务：沃格勒特的巫师帽
铁铠冥魂,Mordekaiser,棱彩,20,巨人杀手
铁铠冥魂,Mordekaiser,棱彩,21,砍伤
铁铠冥魂,Mordekaiser,棱彩,22,史上最大雪球
铁铠冥魂,Mordekaiser,棱彩,23,终极唤醒
铁铠冥魂,Mordekaiser,棱彩,24,虚空裂隙
铁铠冥魂,Mordekaiser,黄金,1,星界躯体
铁铠冥魂,Mordekaiser,黄金,2,裁决使
铁铠冥魂,Mordekaiser,黄金,3,坚韧
铁铠冥魂,Mordekaiser,黄金,4,古式佳酿
铁铠冥魂,Mordekaiser,黄金,5,会心治疗
铁铠冥魂,Mordekaiser,黄金,6,神射法师
铁铠冥魂,Mordekaiser,黄金,7,任务：钢化你心
铁铠冥魂,Mordekaiser,黄金,8,质变：棱彩阶
铁铠冥魂,Mordekaiser,黄金,9,吸血习性
铁铠冥魂,Mordekaiser,黄金,10,坦克引擎
铁铠冥魂,Mordekaiser,黄金,11,缩小引擎
铁铠冥魂,Mordekaiser,黄金,12,吞噬灵魂
铁铠冥魂,Mordekaiser,黄金,13,超凡邪恶
铁铠冥魂,Mordekaiser,黄金,14,祖母的辣椒油
铁铠冥魂,Mordekaiser,黄金,15,有始有终
铁铠冥魂,Mordekaiser,黄金,16,循环往复
铁铠冥魂,Mordekaiser,黄金,17,穿针引线
铁铠冥魂,Mordekaiser,黄金,18,面包和黄油
铁铠冥魂,Mordekaiser,黄金,19,魔法飞弹
铁铠冥魂,Mordekaiser,黄金,20,超强大脑
铁铠冥魂,Mordekaiser,黄金,21,圣火
铁铠冥魂,Mordekaiser,黄金,22,杀戮时间到了
铁铠冥魂,Mordekaiser,黄金,23,捐赠
铁铠冥魂,Mordekaiser,黄金,24,红包
铁铠冥魂,Mordekaiser,黄金,25,咏叹奏鸣
铁铠冥魂,Mordekaiser,黄金,26,尖端发明家
铁铠冥魂,Mordekaiser,黄金,27,黎明使者的坚决
铁铠冥魂,Mordekaiser,黄金,28,虚幻武器
铁铠冥魂,Mordekaiser,黄金,29,关键暴击
铁铠冥魂,Mordekaiser,黄金,30,回力OK镖
铁铠冥魂,Mordekaiser,黄金,31,无休回复
铁铠冥魂,Mordekaiser,黄金,32,更万用的瞄准镜
铁铠冥魂,Mordekaiser,黄金,33,灵魂虹吸
铁铠冥魂,Mordekaiser,黄金,34,易损
铁铠冥魂,Mordekaiser,黄金,35,不动如山
铁铠冥魂,Mordekaiser,黄金,36,面包和果酱
铁铠冥魂,Mordekaiser,黄金,37,面包和奶酪
铁铠冥魂,Mordekaiser,黄金,38,神圣干预
铁铠冥魂,Mordekaiser,黄金,39,作弊：我能回城！
铁铠冥魂,Mordekaiser,黄金,40,升级：雪球
铁铠冥魂,Mordekaiser,黄金,41,雪球扭蛋机
铁铠冥魂,Mordekaiser,黄金,42,心灵净化
铁铠冥魂,Mordekaiser,黄金,43,弹球
铁铠冥魂,Mordekaiser,黄金,44,最终都市列车
铁铠冥魂,Mordekaiser,黄金,45,生机迸发
铁铠冥魂,Mordekaiser,黄金,46,魄罗爆破手
铁铠冥魂,Mordekaiser,白银,1,侵蚀
铁铠冥魂,Mordekaiser,白银,2,急救用具
铁铠冥魂,Mordekaiser,白银,3,冰寒
铁铠冥魂,Mordekaiser,白银,4,巫师式思考
铁铠冥魂,Mordekaiser,白银,5,扇巴掌
铁铠冥魂,Mordekaiser,白银,6,重量级打击手
铁铠冥魂,Mordekaiser,白银,7,物理转魔法
铁铠冥魂,Mordekaiser,白银,8,强力护盾
铁铠冥魂,Mordekaiser,白银,9,冰霜 幽灵
铁铠冥魂,Mordekaiser,白银,10,自我毁灭
铁铠冥魂,Mordekaiser,白银,11,渴血
铁铠冥魂,Mordekaiser,白银,12,质变：黄金阶
铁铠冥魂,Mordekaiser,白银,13,火狐
铁铠冥魂,Mordekaiser,白银,14,升级：献祭
铁铠冥魂,Mordekaiser,白银,15,帽上加帽
铁铠冥魂,Mordekaiser,白银,16,速度恶魔
铁铠冥魂,Mordekaiser,白银,17,负重爆气
铁铠冥魂,Mordekaiser,白银,18,狂热者
铁铠冥魂,Mordekaiser,白银,19,俯冲轰炸
铁铠冥魂,Mordekaiser,白银,20,恶趣味
铁铠冥魂,Mordekaiser,白银,21,山脉龙魂
铁铠冥魂,Mordekaiser,白银,22,折磨者
铁铠冥魂,Mordekaiser,白银,23,练腿日
铁铠冥魂,Mordekaiser,白银,24,升级：中娅
铁铠冥魂,Mordekaiser,白银,25,坚若磐石
铁铠冥魂,Mordekaiser,白银,26,逃跑计划
铁铠冥魂,Mordekaiser,白银,27,升级：荆棘之甲
铁铠冥魂,Mordekaiser,白银,28,双生火焰
堕落天使,Morgana,棱彩,1,尤里卡
堕落天使,Morgana,棱彩,2,炼狱导管
堕落天使,Morgana,棱彩,3,珠光护手
堕落天使,Morgana,棱彩,4,任务：沃格勒特的巫师帽
堕落天使,Morgana,棱彩,5,巨人杀手
堕落天使,Morgana,棱彩,6,残忍
堕落天使,Morgana,棱彩,7,无限循环往复
堕落天使,Morgana,棱彩,8,虚空裂隙
堕落天使,Morgana,棱彩,9,感受燃烧
堕落天使,Morgana,棱彩,10,精准奇才
堕落天使,Morgana,棱彩,11,质变：混沌
堕落天使,Morgana,棱彩,12,你摸不到
堕落天使,Morgana,棱彩,13,精怪魔法
堕落天使,Morgana,棱彩,14,玻璃大炮
堕落天使,Morgana,棱彩,15,史上最大雪球
堕落天使,Morgana,棱彩,16,不祥契约
堕落天使,Morgana,棱彩,17,夺金
堕落天使,Morgana,棱彩,18,激光治疗
堕落天使,Morgana,棱彩,19,神圣雪球
堕落天使,Morgana,棱彩,20,当心小蛋糕！
堕落天使,Morgana,棱彩,21,信念者的强化
堕落天使,Morgana,黄金,1,裁决使
堕落天使,Morgana,黄金,2,有始有终
堕落天使,Morgana,黄金,3,基石法师
堕落天使,Morgana,黄金,4,循环往复
堕落天使,Morgana,黄金,5,穿针引线
堕落天使,Morgana,黄金,6,面包和黄油
堕落天使,Morgana,黄金,7,老练狙神
堕落天使,Morgana,黄金,8,魔法飞弹
堕落天使,Morgana,黄金,9,质变：棱彩阶
堕落天使,Morgana,黄金,10,缩小引擎
堕落天使,Morgana,黄金,11,吞噬灵魂
堕落天使,Morgana,黄金,12,超凡邪恶
堕落天使,Morgana,黄金,13,祖母的辣椒油
堕落天使,Morgana,黄金,14,魄罗爆破手
堕落天使,Morgana,黄金,15,咏叹奏鸣
堕落天使,Morgana,黄金,16,回力OK镖
堕落天使,Morgana,黄金,17,古式佳酿
堕落天使,Morgana,黄金,18,易损
堕落天使,Morgana,黄金,19,神射法师
堕落天使,Morgana,黄金,20,不动如山
堕落天使,Morgana,黄金,21,面包和果酱
堕落天使,Morgana,黄金,22,超强大脑
堕落天使,Morgana,黄金,23,圣火
堕落天使,Morgana,黄金,24,杀戮时间到了
堕落天使,Morgana,黄金,25,神圣干预
堕落天使,Morgana,黄金,26,溢流
堕落天使,Morgana,黄金,27,作弊：我能回城！
堕落天使,Morgana,黄金,28,升级：雪球
堕落天使,Morgana,黄金,29,心灵净化
堕落天使,Morgana,黄金,30,吸血习性
堕落天使,Morgana,黄金,31,暴击飞弹
堕落天使,Morgana,黄金,32,捐赠
堕落天使,Morgana,黄金,33,红包
堕落天使,Morgana,黄金,34,尖端发明家
堕落天使,Morgana,黄金,35,虚幻武器
堕落天使,Morgana,黄金,36,火上浇油
堕落天使,Morgana,黄金,37,坚韧
堕落天使,Morgana,黄金,38,无休回复
堕落天使,Morgana,黄金,39,炽烈黎明
堕落天使,Morgana,黄金,40,急急小子
堕落天使,Morgana,黄金,41,会心治疗
堕落天使,Morgana,黄金,42,全心为你
堕落天使,Morgana,黄金,43,面包和奶酪
堕落天使,Morgana,黄金,44,雪球扭蛋机
堕落天使,Morgana,黄金,45,坦克引擎
堕落天使,Morgana,黄金,46,弹球
堕落天使,Morgana,黄金,47,最终都市列车
堕落天使,Morgana,白银,1,冰寒
堕落天使,Morgana,白银,2,巫师式思考
堕落天使,Morgana,白银,3,扇巴掌
堕落天使,Morgana,白银,4,物理转魔法
堕落天使,Morgana,白银,5,火狐
堕落天使,Morgana,白银,6,升级：中娅
堕落天使,Morgana,白银,7,帽上加帽
堕落天使,Morgana,白银,8,负重爆气
堕落天使,Morgana,白银,9,由心及物
堕落天使,Morgana,白银,10,折磨者
堕落天使,Morgana,白银,11,质变：黄金阶
堕落天使,Morgana,白银,12,坚若磐石
堕落天使,Morgana,白银,13,速度恶魔
堕落天使,Morgana,白银,14,双生火焰
堕落天使,Morgana,白银,15,霸符兄弟
堕落天使,Morgana,白银,16,侵蚀
堕落天使,Morgana,白银,17,急救用具
堕落天使,Morgana,白银,18,冰霜 幽灵
堕落天使,Morgana,白银,19,恶趣味
堕落天使,Morgana,白银,20,炼狱龙魂
堕落天使,Morgana,白银,21,点亮他们！
堕落天使,Morgana,白银,22,海洋龙魂
堕落天使,Morgana,白银,23,天音爆
堕落天使,Morgana,白银,24,家园卫士
堕落天使,Morgana,白银,25,终极不可阻挡
堕落天使,Morgana,白银,26,海克斯科技龙魂
堕落天使,Morgana,白银,27,狂热者
百裂冥犬,Naafiri,棱彩,1,全凭身法
百裂冥犬,Naafiri,棱彩,2,珠光护手
百裂冥犬,Naafiri,棱彩,3,巨人杀手
百裂冥犬,Naafiri,棱彩,4,小丑学院
百裂冥犬,Naafiri,棱彩,5,最终形态
百裂冥犬,Naafiri,棱彩,6,利刃华尔兹
百裂冥犬,Naafiri,棱彩,7,你摸不到
百裂冥犬,Naafiri,棱彩,8,大地苏醒
百裂冥犬,Naafiri,棱彩,9,歌利亚巨人
百裂冥犬,Naafiri,棱彩,10,质变：混沌
百裂冥犬,Naafiri,棱彩,11,终极唤醒
百裂冥犬,Naafiri,棱彩,12,无限循环往复
百裂冥犬,Naafiri,棱彩,13,扳机炼狱
百裂冥犬,Naafiri,棱彩,14,秘术冲拳
百裂冥犬,Naafiri,棱彩,15,量子计算
百裂冥犬,Naafiri,棱彩,16,战争交响乐
百裂冥犬,Naafiri,棱彩,17,踢踏舞
百裂冥犬,Naafiri,棱彩,18,终极刷新
百裂冥犬,Naafiri,棱彩,19,任务：海牛阿福的勇士
百裂冥犬,Naafiri,棱彩,20,玻璃大炮
百裂冥犬,Naafiri,棱彩,21,史上最大雪球
百裂冥犬,Naafiri,棱彩,22,夺金
百裂冥犬,Naafiri,棱彩,23,神圣雪球
百裂冥犬,Naafiri,棱彩,24,舞会女王
百裂冥犬,Naafiri,棱彩,25,当心小蛋糕！
百裂冥犬,Naafiri,棱彩,26,飞身踢
百裂冥犬,Naafiri,黄金,1,裁决使
百裂冥犬,Naafiri,黄金,2,狂徒豪气
百裂冥犬,Naafiri,黄金,3,穿针引线
百裂冥犬,Naafiri,黄金,4,仆从大师
百裂冥犬,Naafiri,黄金,5,杀戮时间到了
百裂冥犬,Naafiri,黄金,6,质变：棱彩阶
百裂冥犬,Naafiri,黄金,7,罪恶快感
百裂冥犬,Naafiri,黄金,8,夜狩
百裂冥犬,Naafiri,黄金,9,升级：狂妄
百裂冥犬,Naafiri,黄金,10,吸血习性
百裂冥犬,Naafiri,黄金,11,缩小引擎
百裂冥犬,Naafiri,黄金,12,红包
百裂冥犬,Naafiri,黄金,13,有始有终
百裂冥犬,Naafiri,黄金,14,关键暴击
百裂冥犬,Naafiri,黄金,15,古式佳酿
百裂冥犬,Naafiri,黄金,16,循环往复
